sensor_id,location_id,country_code,parameter_id,parameter,units,is_monitor
21281,7325,CN,3,o3,µg/m³,True
21143,7325,CN,1,pm10,µg/m³,True
21145,7325,CN,2,pm25,µg/m³,True
21146,7325,CN,6,so2,µg/m³,True
21148,7326,CN,4,co,µg/m³,True
21402,7326,CN,5,no2,µg/m³,True
21403,7326,CN,3,o3,µg/m³,True
21404,7326,CN,1,pm10,µg/m³,True
21405,7326,CN,2,pm25,µg/m³,True
21406,7326,CN,6,so2,µg/m³,True
21198,7327,CN,4,co,µg/m³,True
21199,7327,CN,5,no2,µg/m³,True
21149,7327,CN,3,o3,µg/m³,True
21200,7327,CN,1,pm10,µg/m³,True
21201,7327,CN,2,pm25,µg/m³,True
21202,7327,CN,6,so2,µg/m³,True
21156,7329,CN,4,co,µg/m³,True
21157,7329,CN,5,no2,µg/m³,True
21158,7329,CN,3,o3,µg/m³,True
21159,7329,CN,1,pm10,µg/m³,True
21160,7329,CN,2,pm25,µg/m³,True
21161,7329,CN,6,so2,µg/m³,True
21162,7330,CN,4,co,µg/m³,True
21163,7330,CN,5,no2,µg/m³,True
21164,7330,CN,3,o3,µg/m³,True
21165,7330,CN,1,pm10,µg/m³,True
21166,7330,CN,2,pm25,µg/m³,True
21167,7330,CN,6,so2,µg/m³,True
21168,7331,CN,4,co,µg/m³,True
21169,7331,CN,5,no2,µg/m³,True
21170,7331,CN,3,o3,µg/m³,True
21171,7331,CN,1,pm10,µg/m³,True
21172,7331,CN,2,pm25,µg/m³,True
21173,7331,CN,6,so2,µg/m³,True
21174,7332,CN,4,co,µg/m³,True
21175,7332,CN,5,no2,µg/m³,True
21176,7332,CN,3,o3,µg/m³,True
21177,7332,CN,1,pm10,µg/m³,True
21178,7332,CN,2,pm25,µg/m³,True
21179,7332,CN,6,so2,µg/m³,True
21180,7333,CN,4,co,µg/m³,True
21181,7333,CN,5,no2,µg/m³,True
21182,7333,CN,3,o3,µg/m³,True
21183,7333,CN,1,pm10,µg/m³,True
21184,7333,CN,2,pm25,µg/m³,True
21185,7333,CN,6,so2,µg/m³,True
21186,7334,CN,4,co,µg/m³,True
21187,7334,CN,5,no2,µg/m³,True
21188,7334,CN,3,o3,µg/m³,True
21189,7334,CN,1,pm10,µg/m³,True
21190,7334,CN,2,pm25,µg/m³,True
21191,7334,CN,6,so2,µg/m³,True
21192,7335,CN,4,co,µg/m³,True
21193,7335,CN,5,no2,µg/m³,True
21194,7335,CN,3,o3,µg/m³,True
21195,7335,CN,1,pm10,µg/m³,True
21196,7335,CN,2,pm25,µg/m³,True
21197,7335,CN,6,so2,µg/m³,True
21203,7336,CN,4,co,µg/m³,True
21204,7336,CN,5,no2,µg/m³,True
21205,7336,CN,3,o3,µg/m³,True
21206,7336,CN,1,pm10,µg/m³,True
21207,7336,CN,2,pm25,µg/m³,True
21208,7336,CN,6,so2,µg/m³,True
21209,7337,CN,4,co,µg/m³,True
21210,7337,CN,5,no2,µg/m³,True
21211,7337,CN,3,o3,µg/m³,True
21212,7337,CN,1,pm10,µg/m³,True
21213,7337,CN,2,pm25,µg/m³,True
21214,7337,CN,6,so2,µg/m³,True
21215,7338,CN,4,co,µg/m³,True
21216,7338,CN,5,no2,µg/m³,True
21217,7338,CN,3,o3,µg/m³,True
21218,7338,CN,1,pm10,µg/m³,True
21219,7338,CN,2,pm25,µg/m³,True
21220,7338,CN,6,so2,µg/m³,True
21221,7339,CN,4,co,µg/m³,True
21222,7339,CN,5,no2,µg/m³,True
21223,7339,CN,3,o3,µg/m³,True
21224,7339,CN,1,pm10,µg/m³,True
21225,7339,CN,2,pm25,µg/m³,True
21226,7339,CN,6,so2,µg/m³,True
21227,7340,CN,4,co,µg/m³,True
21228,7340,CN,5,no2,µg/m³,True
21229,7340,CN,3,o3,µg/m³,True
21230,7340,CN,1,pm10,µg/m³,True
21231,7340,CN,2,pm25,µg/m³,True
21232,7340,CN,6,so2,µg/m³,True
21233,7341,CN,4,co,µg/m³,True
21234,7341,CN,5,no2,µg/m³,True
21235,7341,CN,3,o3,µg/m³,True
21236,7341,CN,1,pm10,µg/m³,True
21237,7341,CN,2,pm25,µg/m³,True
21238,7341,CN,6,so2,µg/m³,True
21239,7342,CN,4,co,µg/m³,True
21240,7342,CN,5,no2,µg/m³,True
21241,7342,CN,3,o3,µg/m³,True
21242,7342,CN,1,pm10,µg/m³,True
21243,7342,CN,2,pm25,µg/m³,True
21244,7342,CN,6,so2,µg/m³,True
21245,7343,CN,4,co,µg/m³,True
21246,7343,CN,5,no2,µg/m³,True
21247,7343,CN,3,o3,µg/m³,True
21248,7343,CN,1,pm10,µg/m³,True
21249,7343,CN,2,pm25,µg/m³,True
21250,7343,CN,6,so2,µg/m³,True
21251,7344,CN,4,co,µg/m³,True
21252,7344,CN,5,no2,µg/m³,True
21253,7344,CN,3,o3,µg/m³,True
21254,7344,CN,1,pm10,µg/m³,True
21255,7344,CN,2,pm25,µg/m³,True
21256,7344,CN,6,so2,µg/m³,True
21257,7345,CN,4,co,µg/m³,True
21258,7345,CN,5,no2,µg/m³,True
21259,7345,CN,3,o3,µg/m³,True
21260,7345,CN,1,pm10,µg/m³,True
21261,7345,CN,2,pm25,µg/m³,True
21262,7345,CN,6,so2,µg/m³,True
21263,7346,CN,4,co,µg/m³,True
21264,7346,CN,5,no2,µg/m³,True
21265,7346,CN,3,o3,µg/m³,True
21266,7346,CN,1,pm10,µg/m³,True
21267,7346,CN,2,pm25,µg/m³,True
21268,7346,CN,6,so2,µg/m³,True
21269,7347,CN,4,co,µg/m³,True
21270,7347,CN,5,no2,µg/m³,True
21271,7347,CN,3,o3,µg/m³,True
21272,7347,CN,1,pm10,µg/m³,True
21273,7347,CN,2,pm25,µg/m³,True
21274,7347,CN,6,so2,µg/m³,True
21275,7348,CN,4,co,µg/m³,True
21276,7348,CN,5,no2,µg/m³,True
21277,7348,CN,3,o3,µg/m³,True
21278,7348,CN,1,pm10,µg/m³,True
21279,7348,CN,2,pm25,µg/m³,True
21280,7348,CN,6,so2,µg/m³,True
21282,7349,CN,4,co,µg/m³,True
21283,7349,CN,5,no2,µg/m³,True
21284,7349,CN,3,o3,µg/m³,True
21285,7349,CN,1,pm10,µg/m³,True
21286,7349,CN,2,pm25,µg/m³,True
21287,7349,CN,6,so2,µg/m³,True
21288,7350,CN,4,co,µg/m³,True
21289,7350,CN,5,no2,µg/m³,True
21290,7350,CN,3,o3,µg/m³,True
21291,7350,CN,1,pm10,µg/m³,True
21292,7350,CN,2,pm25,µg/m³,True
21293,7350,CN,6,so2,µg/m³,True
21294,7351,CN,4,co,µg/m³,True
21295,7351,CN,5,no2,µg/m³,True
21296,7351,CN,3,o3,µg/m³,True
21297,7351,CN,1,pm10,µg/m³,True
21298,7351,CN,2,pm25,µg/m³,True
21299,7351,CN,6,so2,µg/m³,True
21300,7352,CN,4,co,µg/m³,True
21301,7352,CN,5,no2,µg/m³,True
21302,7352,CN,3,o3,µg/m³,True
21303,7352,CN,1,pm10,µg/m³,True
21304,7352,CN,2,pm25,µg/m³,True
21305,7352,CN,6,so2,µg/m³,True
21306,7353,CN,4,co,µg/m³,True
21307,7353,CN,5,no2,µg/m³,True
21308,7353,CN,3,o3,µg/m³,True
21309,7353,CN,1,pm10,µg/m³,True
21310,7353,CN,2,pm25,µg/m³,True
21311,7353,CN,6,so2,µg/m³,True
21312,7354,CN,4,co,µg/m³,True
21313,7354,CN,5,no2,µg/m³,True
21314,7354,CN,3,o3,µg/m³,True
21315,7354,CN,1,pm10,µg/m³,True
21316,7354,CN,2,pm25,µg/m³,True
21317,7354,CN,6,so2,µg/m³,True
21318,7355,CN,4,co,µg/m³,True
21319,7355,CN,5,no2,µg/m³,True
21320,7355,CN,3,o3,µg/m³,True
21321,7355,CN,1,pm10,µg/m³,True
21322,7355,CN,2,pm25,µg/m³,True
21323,7355,CN,6,so2,µg/m³,True
21324,7356,CN,4,co,µg/m³,True
21325,7356,CN,5,no2,µg/m³,True
21326,7356,CN,3,o3,µg/m³,True
21327,7356,CN,1,pm10,µg/m³,True
21328,7356,CN,2,pm25,µg/m³,True
21329,7356,CN,6,so2,µg/m³,True
21330,7357,CN,4,co,µg/m³,True
21331,7357,CN,5,no2,µg/m³,True
21332,7357,CN,3,o3,µg/m³,True
21333,7357,CN,1,pm10,µg/m³,True
21334,7357,CN,2,pm25,µg/m³,True
21335,7357,CN,6,so2,µg/m³,True
21336,7358,CN,4,co,µg/m³,True
21337,7358,CN,5,no2,µg/m³,True
21338,7358,CN,3,o3,µg/m³,True
21339,7358,CN,1,pm10,µg/m³,True
21340,7358,CN,2,pm25,µg/m³,True
21341,7358,CN,6,so2,µg/m³,True
21342,7359,CN,4,co,µg/m³,True
21343,7359,CN,5,no2,µg/m³,True
21344,7359,CN,3,o3,µg/m³,True
21345,7359,CN,1,pm10,µg/m³,True
21346,7359,CN,2,pm25,µg/m³,True
21347,7359,CN,6,so2,µg/m³,True
21348,7360,CN,4,co,µg/m³,True
21349,7360,CN,5,no2,µg/m³,True
21350,7360,CN,3,o3,µg/m³,True
21351,7360,CN,1,pm10,µg/m³,True
21352,7360,CN,2,pm25,µg/m³,True
21353,7360,CN,6,so2,µg/m³,True
21354,7361,CN,4,co,µg/m³,True
21355,7361,CN,5,no2,µg/m³,True
21356,7361,CN,3,o3,µg/m³,True
21357,7361,CN,1,pm10,µg/m³,True
21358,7361,CN,2,pm25,µg/m³,True
21359,7361,CN,6,so2,µg/m³,True
21360,7362,CN,4,co,µg/m³,True
21361,7362,CN,5,no2,µg/m³,True
21362,7362,CN,3,o3,µg/m³,True
21363,7362,CN,1,pm10,µg/m³,True
21364,7362,CN,2,pm25,µg/m³,True
21365,7362,CN,6,so2,µg/m³,True
21366,7363,CN,4,co,µg/m³,True
21367,7363,CN,5,no2,µg/m³,True
21368,7363,CN,3,o3,µg/m³,True
21369,7363,CN,1,pm10,µg/m³,True
21370,7363,CN,2,pm25,µg/m³,True
21371,7363,CN,6,so2,µg/m³,True
21372,7364,CN,4,co,µg/m³,True
21373,7364,CN,5,no2,µg/m³,True
21374,7364,CN,3,o3,µg/m³,True
21375,7364,CN,1,pm10,µg/m³,True
21376,7364,CN,2,pm25,µg/m³,True
21377,7364,CN,6,so2,µg/m³,True
21378,7365,CN,4,co,µg/m³,True
21379,7365,CN,5,no2,µg/m³,True
21380,7365,CN,3,o3,µg/m³,True
21381,7365,CN,1,pm10,µg/m³,True
21382,7365,CN,2,pm25,µg/m³,True
21383,7365,CN,6,so2,µg/m³,True
21384,7366,CN,4,co,µg/m³,True
21385,7366,CN,5,no2,µg/m³,True
21386,7366,CN,3,o3,µg/m³,True
21387,7366,CN,1,pm10,µg/m³,True
21388,7366,CN,2,pm25,µg/m³,True
21389,7366,CN,6,so2,µg/m³,True
21390,7367,CN,4,co,µg/m³,True
21391,7367,CN,5,no2,µg/m³,True
21392,7367,CN,3,o3,µg/m³,True
21393,7367,CN,1,pm10,µg/m³,True
21394,7367,CN,2,pm25,µg/m³,True
21395,7367,CN,6,so2,µg/m³,True
21396,7368,CN,4,co,µg/m³,True
21397,7368,CN,5,no2,µg/m³,True
21398,7368,CN,3,o3,µg/m³,True
21399,7368,CN,1,pm10,µg/m³,True
21400,7368,CN,2,pm25,µg/m³,True
21401,7368,CN,6,so2,µg/m³,True
21407,7369,CN,4,co,µg/m³,True
21408,7369,CN,5,no2,µg/m³,True
21409,7369,CN,3,o3,µg/m³,True
21410,7369,CN,1,pm10,µg/m³,True
21411,7369,CN,2,pm25,µg/m³,True
21412,7369,CN,6,so2,µg/m³,True
21413,7370,CN,4,co,µg/m³,True
21414,7370,CN,5,no2,µg/m³,True
21415,7370,CN,3,o3,µg/m³,True
21416,7370,CN,1,pm10,µg/m³,True
21417,7370,CN,2,pm25,µg/m³,True
21418,7370,CN,6,so2,µg/m³,True
21419,7371,CN,4,co,µg/m³,True
21420,7371,CN,5,no2,µg/m³,True
21421,7371,CN,3,o3,µg/m³,True
21422,7371,CN,1,pm10,µg/m³,True
21423,7371,CN,2,pm25,µg/m³,True
21424,7371,CN,6,so2,µg/m³,True
21425,7372,CN,4,co,µg/m³,True
21426,7372,CN,5,no2,µg/m³,True
21427,7372,CN,3,o3,µg/m³,True
21428,7372,CN,1,pm10,µg/m³,True
21429,7372,CN,2,pm25,µg/m³,True
21430,7372,CN,6,so2,µg/m³,True
21431,7373,CN,4,co,µg/m³,True
21432,7373,CN,5,no2,µg/m³,True
21433,7373,CN,3,o3,µg/m³,True
21434,7373,CN,1,pm10,µg/m³,True
21435,7373,CN,2,pm25,µg/m³,True
21436,7373,CN,6,so2,µg/m³,True
21437,7374,CN,4,co,µg/m³,True
21438,7374,CN,5,no2,µg/m³,True
21439,7374,CN,3,o3,µg/m³,True
21440,7374,CN,1,pm10,µg/m³,True
21441,7374,CN,2,pm25,µg/m³,True
21442,7374,CN,6,so2,µg/m³,True
21443,7375,CN,4,co,µg/m³,True
21444,7375,CN,5,no2,µg/m³,True
21445,7375,CN,3,o3,µg/m³,True
21446,7375,CN,1,pm10,µg/m³,True
21447,7375,CN,2,pm25,µg/m³,True
21448,7375,CN,6,so2,µg/m³,True
21449,7376,CN,4,co,µg/m³,True
21450,7376,CN,5,no2,µg/m³,True
21451,7376,CN,3,o3,µg/m³,True
21452,7376,CN,1,pm10,µg/m³,True
21453,7376,CN,2,pm25,µg/m³,True
21454,7376,CN,6,so2,µg/m³,True
21455,7377,CN,4,co,µg/m³,True
21456,7377,CN,5,no2,µg/m³,True
21457,7377,CN,3,o3,µg/m³,True
21458,7377,CN,1,pm10,µg/m³,True
21459,7377,CN,2,pm25,µg/m³,True
21460,7377,CN,6,so2,µg/m³,True
21461,7378,CN,4,co,µg/m³,True
21462,7378,CN,5,no2,µg/m³,True
21463,7378,CN,3,o3,µg/m³,True
21464,7378,CN,1,pm10,µg/m³,True
21465,7378,CN,2,pm25,µg/m³,True
21466,7378,CN,6,so2,µg/m³,True
21467,7379,CN,4,co,µg/m³,True
21468,7379,CN,5,no2,µg/m³,True
21469,7379,CN,3,o3,µg/m³,True
21470,7379,CN,1,pm10,µg/m³,True
21471,7379,CN,2,pm25,µg/m³,True
21472,7379,CN,6,so2,µg/m³,True
21473,7380,CN,4,co,µg/m³,True
21474,7380,CN,5,no2,µg/m³,True
21475,7380,CN,3,o3,µg/m³,True
21476,7380,CN,1,pm10,µg/m³,True
21477,7380,CN,2,pm25,µg/m³,True
21478,7380,CN,6,so2,µg/m³,True
21479,7381,CN,4,co,µg/m³,True
21480,7381,CN,5,no2,µg/m³,True
21481,7381,CN,3,o3,µg/m³,True
21482,7381,CN,1,pm10,µg/m³,True
21483,7381,CN,2,pm25,µg/m³,True
21484,7381,CN,6,so2,µg/m³,True
21486,7382,CN,4,co,µg/m³,True
21485,7382,CN,5,no2,µg/m³,True
21487,7382,CN,3,o3,µg/m³,True
21488,7382,CN,1,pm10,µg/m³,True
21489,7382,CN,2,pm25,µg/m³,True
21490,7382,CN,6,so2,µg/m³,True
21491,7383,CN,4,co,µg/m³,True
21508,7383,CN,5,no2,µg/m³,True
21506,7383,CN,3,o3,µg/m³,True
21503,7383,CN,1,pm10,µg/m³,True
21504,7383,CN,2,pm25,µg/m³,True
21492,7383,CN,6,so2,µg/m³,True
21507,7384,CN,4,co,µg/m³,True
21505,7384,CN,5,no2,µg/m³,True
21502,7384,CN,3,o3,µg/m³,True
21501,7384,CN,1,pm10,µg/m³,True
21493,7384,CN,2,pm25,µg/m³,True
21498,7384,CN,6,so2,µg/m³,True
21494,7385,CN,4,co,µg/m³,True
21495,7385,CN,5,no2,µg/m³,True
21496,7385,CN,3,o3,µg/m³,True
21500,7385,CN,1,pm10,µg/m³,True
21499,7385,CN,2,pm25,µg/m³,True
21497,7385,CN,6,so2,µg/m³,True
21513,7386,CN,4,co,µg/m³,True
21517,7386,CN,5,no2,µg/m³,True
21522,7386,CN,3,o3,µg/m³,True
21523,7386,CN,1,pm10,µg/m³,True
21526,7386,CN,2,pm25,µg/m³,True
21509,7386,CN,6,so2,µg/m³,True
21510,7387,CN,4,co,µg/m³,True
21519,7387,CN,5,no2,µg/m³,True
21511,7387,CN,3,o3,µg/m³,True
21518,7387,CN,1,pm10,µg/m³,True
21516,7387,CN,2,pm25,µg/m³,True
21521,7387,CN,6,so2,µg/m³,True
21525,7388,CN,4,co,µg/m³,True
21520,7388,CN,5,no2,µg/m³,True
21524,7388,CN,3,o3,µg/m³,True
21512,7388,CN,1,pm10,µg/m³,True
21515,7388,CN,2,pm25,µg/m³,True
21514,7388,CN,6,so2,µg/m³,True
21533,7389,CN,4,co,µg/m³,True
21527,7389,CN,5,no2,µg/m³,True
21532,7389,CN,3,o3,µg/m³,True
21531,7389,CN,1,pm10,µg/m³,True
21530,7389,CN,2,pm25,µg/m³,True
21529,7389,CN,6,so2,µg/m³,True
21538,7390,CN,4,co,µg/m³,True
21537,7390,CN,5,no2,µg/m³,True
21536,7390,CN,3,o3,µg/m³,True
21535,7390,CN,1,pm10,µg/m³,True
21534,7390,CN,2,pm25,µg/m³,True
21528,7390,CN,6,so2,µg/m³,True
21621,7391,AU,7,no2,ppm,True
4273207,7391,AU,10,o3,ppm,True
21620,7391,AU,1,pm10,µg/m³,True
21539,7391,AU,2,pm25,µg/m³,True
21540,7392,US,2,pm25,µg/m³,True
21542,7393,AU,1,pm10,µg/m³,True
21649,7393,AU,2,pm25,µg/m³,True
21543,7394,CA,2,pm25,µg/m³,True
21544,7395,US,2,pm25,µg/m³,True
21545,7396,US,2,pm25,µg/m³,True
21549,7397,CN,4,co,µg/m³,True
21548,7397,CN,5,no2,µg/m³,True
21547,7397,CN,3,o3,µg/m³,True
21551,7397,CN,1,pm10,µg/m³,True
21550,7397,CN,2,pm25,µg/m³,True
21546,7397,CN,6,so2,µg/m³,True
21556,7399,PL,5,no2,µg/m³,True
21555,7399,PL,1,pm10,µg/m³,True
21554,7399,PL,2,pm25,µg/m³,True
21558,7400,AU,7,no2,ppm,True
21559,7400,AU,10,o3,ppm,True
21557,7400,AU,1,pm10,µg/m³,True
21560,7401,US,2,pm25,µg/m³,True
21561,7402,US,2,pm25,µg/m³,True
21562,7403,US,2,pm25,µg/m³,True
21564,7404,US,2,pm25,µg/m³,True
21565,7405,US,2,pm25,µg/m³,True
21568,7406,US,11,bc,µg/m³,True
21567,7406,US,2,pm25,µg/m³,True
21569,7407,US,10,o3,ppm,True
21570,7408,US,2,pm25,µg/m³,True
21571,7409,US,2,pm25,µg/m³,True
21572,7410,US,2,pm25,µg/m³,True
21573,7411,US,2,pm25,µg/m³,True
21574,7412,US,2,pm25,µg/m³,True
21575,7413,US,2,pm25,µg/m³,True
21576,7414,US,2,pm25,µg/m³,True
21577,7415,US,2,pm25,µg/m³,True
21578,7416,US,2,pm25,µg/m³,True
21579,7417,US,2,pm25,µg/m³,True
21580,7418,CL,1,pm10,µg/m³,True
21581,7418,CL,2,pm25,µg/m³,True
21582,7419,US,2,pm25,µg/m³,True
24914,7420,AU,7,no2,ppm,True
24915,7420,AU,10,o3,ppm,True
21613,7420,AU,1,pm10,µg/m³,True
21584,7420,AU,2,pm25,µg/m³,True
1555852,7422,AU,10,o3,ppm,True
21591,7422,AU,1,pm10,µg/m³,True
21590,7422,AU,2,pm25,µg/m³,True
24904,7423,AU,7,no2,ppm,True
24905,7423,AU,10,o3,ppm,True
21595,7423,AU,1,pm10,µg/m³,True
21596,7423,AU,2,pm25,µg/m³,True
21602,7424,AU,1,pm10,µg/m³,True
21601,7424,AU,2,pm25,µg/m³,True
28317,7425,AU,8,co,ppm,True
25469,7425,AU,7,no2,ppm,True
25470,7425,AU,10,o3,ppm,True
21603,7425,AU,1,pm10,µg/m³,True
21604,7425,AU,2,pm25,µg/m³,True
25471,7425,AU,9,so2,ppm,True
28467,7426,AU,8,co,ppm,True
25234,7426,AU,7,no2,ppm,True
25235,7426,AU,10,o3,ppm,True
21608,7426,AU,1,pm10,µg/m³,True
21609,7426,AU,2,pm25,µg/m³,True
25237,7426,AU,9,so2,ppm,True
28892,7427,AU,8,co,ppm,True
25601,7427,AU,7,no2,ppm,True
25602,7427,AU,10,o3,ppm,True
21612,7427,AU,1,pm10,µg/m³,True
21611,7427,AU,2,pm25,µg/m³,True
25603,7427,AU,9,so2,ppm,True
5079439,7428,AU,8,co,ppm,True
5079438,7428,AU,7,no2,ppm,True
5079441,7428,AU,10,o3,ppm,True
5079436,7428,AU,1,pm10,µg/m³,True
5079437,7428,AU,2,pm25,µg/m³,True
5079440,7428,AU,9,so2,ppm,True
1562306,7429,ES,4,co,µg/m³,True
4274616,7429,ES,19843,no,µg/m³,True
23832,7429,ES,5,no2,µg/m³,True
23833,7429,ES,3,o3,µg/m³,True
21616,7429,ES,1,pm10,µg/m³,True
1285419,7429,ES,2,pm25,µg/m³,True
23834,7429,ES,6,so2,µg/m³,True
21617,7430,US,2,pm25,µg/m³,True
21618,7431,US,2,pm25,µg/m³,True
21619,7432,US,2,pm25,µg/m³,True
21622,7433,US,2,pm25,µg/m³,True
21624,7434,IN,5,no2,µg/m³,True
21625,7434,IN,3,o3,µg/m³,True
21623,7434,IN,6,so2,µg/m³,True
21626,7435,US,2,pm25,µg/m³,True
21627,7436,US,2,pm25,µg/m³,True
21628,7437,US,2,pm25,µg/m³,True
21629,7438,US,2,pm25,µg/m³,True
21630,7439,US,2,pm25,µg/m³,True
21631,7440,VN,2,pm25,µg/m³,True
21632,7441,VN,2,pm25,µg/m³,True
21634,7442,US,2,pm25,µg/m³,True
21635,7443,US,2,pm25,µg/m³,True
21636,7444,US,2,pm25,µg/m³,True
21637,7445,US,2,pm25,µg/m³,True
21638,7446,CL,2,pm25,µg/m³,True
21641,7447,US,2,pm25,µg/m³,True
21647,7448,US,2,pm25,µg/m³,True
21648,7449,AU,2,pm25,µg/m³,True
21650,7450,AU,2,pm25,µg/m³,True
21651,7451,US,2,pm25,µg/m³,True
21652,7452,AU,2,pm25,µg/m³,True
21653,7453,US,2,pm25,µg/m³,True
21654,7454,AU,2,pm25,µg/m³,True
21655,7455,US,2,pm25,µg/m³,True
5078851,7456,PT,5,no2,µg/m³,True
5079055,7456,PT,3,o3,µg/m³,True
5079442,7456,PT,1,pm10,µg/m³,True
5079052,7456,PT,2,pm25,µg/m³,True
5078316,7456,PT,6,so2,µg/m³,True
21657,7457,AU,2,pm25,µg/m³,True
21659,7459,AU,2,pm25,µg/m³,True
21664,7461,CN,4,co,µg/m³,True
21663,7461,CN,5,no2,µg/m³,True
21666,7461,CN,3,o3,µg/m³,True
21661,7461,CN,1,pm10,µg/m³,True
21665,7461,CN,2,pm25,µg/m³,True
21662,7461,CN,6,so2,µg/m³,True
21667,7462,US,2,pm25,µg/m³,True
24963,7463,IE,1,pm10,µg/m³,True
21668,7463,IE,6,so2,µg/m³,True
23126,7464,PE,4,co,µg/m³,True
22021,7464,PE,5,no2,µg/m³,True
22958,7464,PE,3,o3,µg/m³,True
21669,7464,PE,1,pm10,µg/m³,True
23128,7464,PE,2,pm25,µg/m³,True
23129,7464,PE,6,so2,µg/m³,True
21670,7465,US,2,pm25,µg/m³,True
21800,7466,CA,8,co,ppm,True
21723,7466,CA,7,no2,ppm,True
21671,7466,CA,10,o3,ppm,True
25587,7466,CA,2,pm25,µg/m³,True
21675,7467,US,2,pm25,µg/m³,True
21677,7468,US,2,pm25,µg/m³,True
21681,7469,PL,11,bc,µg/m³,True
21678,7469,PL,5,no2,µg/m³,True
21680,7469,PL,1,pm10,µg/m³,True
21679,7469,PL,2,pm25,µg/m³,True
21682,7470,US,2,pm25,µg/m³,True
21684,7471,US,2,pm25,µg/m³,True
21686,7472,AU,8,co,ppm,True
21685,7472,AU,2,pm25,µg/m³,True
21687,7473,US,2,pm25,µg/m³,True
21688,7474,US,2,pm25,µg/m³,True
21693,7475,CN,4,co,µg/m³,True
21691,7475,CN,5,no2,µg/m³,True
21700,7475,CN,3,o3,µg/m³,True
21692,7475,CN,1,pm10,µg/m³,True
21690,7475,CN,2,pm25,µg/m³,True
21689,7475,CN,6,so2,µg/m³,True
24634,7476,US,10,o3,ppm,True
21694,7476,US,2,pm25,µg/m³,True
21698,7477,CN,4,co,µg/m³,True
21696,7477,CN,5,no2,µg/m³,True
21701,7477,CN,3,o3,µg/m³,True
21697,7477,CN,1,pm10,µg/m³,True
21695,7477,CN,2,pm25,µg/m³,True
21699,7477,CN,6,so2,µg/m³,True
21703,7479,BH,10,o3,ppm,True
22562,7479,BH,2,pm25,µg/m³,True
21712,7481,US,2,pm25,µg/m³,True
21714,7483,US,10,o3,ppm,True
21715,7484,US,2,pm25,µg/m³,True
21716,7485,US,2,pm25,µg/m³,True
21717,7486,US,2,pm25,µg/m³,True
21721,7488,US,2,pm25,µg/m³,True
21722,7489,US,2,pm25,µg/m³,True
21724,7490,US,2,pm25,µg/m³,True
21725,7491,US,2,pm25,µg/m³,True
21726,7492,US,2,pm25,µg/m³,True
21727,7493,US,2,pm25,µg/m³,True
12236204,7494,IN,102,co,ppb,True
21739,7494,IN,4,co,µg/m³,True
12236205,7494,IN,24,no,ppb,True
21738,7494,IN,5,no2,µg/m³,True
12236206,7494,IN,15,no2,ppb,True
14342020,7494,IN,23,nox,ppb,True
12236207,7494,IN,3,o3,µg/m³,True
21737,7494,IN,3,o3,µg/m³,True
21736,7494,IN,1,pm10,µg/m³,True
12236208,7494,IN,1,pm10,µg/m³,True
12236209,7494,IN,2,pm25,µg/m³,True
21735,7494,IN,2,pm25,µg/m³,True
12236210,7494,IN,98,relativehumidity,%,True
21728,7494,IN,6,so2,µg/m³,True
12236211,7494,IN,101,so2,ppb,True
12236212,7494,IN,100,temperature,c,True
14342021,7494,IN,22,wind_direction,deg,True
14342022,7494,IN,34,wind_speed,m/s,True
12236186,7495,IN,102,co,ppb,True
21729,7495,IN,4,co,µg/m³,True
12236187,7495,IN,24,no,ppb,True
12236188,7495,IN,15,no2,ppb,True
21730,7495,IN,5,no2,µg/m³,True
14342014,7495,IN,23,nox,ppb,True
12236189,7495,IN,3,o3,µg/m³,True
21731,7495,IN,3,o3,µg/m³,True
21732,7495,IN,1,pm10,µg/m³,True
12236190,7495,IN,1,pm10,µg/m³,True
21733,7495,IN,2,pm25,µg/m³,True
12236191,7495,IN,2,pm25,µg/m³,True
12236192,7495,IN,98,relativehumidity,%,True
21734,7495,IN,6,so2,µg/m³,True
12236193,7495,IN,101,so2,ppb,True
12236194,7495,IN,100,temperature,c,True
14342015,7495,IN,22,wind_direction,deg,True
14342016,7495,IN,34,wind_speed,m/s,True
1294887,7496,PR,10,o3,ppm,True
21740,7496,PR,2,pm25,µg/m³,True
21741,7497,CL,2,pm25,µg/m³,True
21742,7498,IT,5,no2,µg/m³,True
22132,7498,IT,3,o3,µg/m³,True
22133,7498,IT,1,pm10,µg/m³,True
22134,7498,IT,2,pm25,µg/m³,True
21743,7499,CL,2,pm25,µg/m³,True
21744,7500,US,2,pm25,µg/m³,True
21745,7501,AU,1,pm10,µg/m³,True
22319,7501,AU,2,pm25,µg/m³,True
21746,7502,US,10,o3,ppm,True
21747,7503,DZ,2,pm25,µg/m³,True
21750,7504,PT,5,no2,µg/m³,True
25348,7504,PT,3,o3,µg/m³,True
25349,7504,PT,1,pm10,µg/m³,True
25350,7504,PT,2,pm25,µg/m³,True
21751,7505,US,1,pm10,µg/m³,True
5079443,7506,US,2,pm25,µg/m³,True
21754,7507,US,10,o3,ppm,True
21753,7507,US,2,pm25,µg/m³,True
21755,7508,US,2,pm25,µg/m³,True
21756,7509,US,2,pm25,µg/m³,True
21759,7510,US,11,bc,µg/m³,True
25507,7510,US,2,pm25,µg/m³,True
21761,7511,PT,5,no2,µg/m³,True
25360,7511,PT,3,o3,µg/m³,True
